id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,cidade_id_ibge
id4659,Jornal,JORNAL DO BUTANTA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3550308
id4660,Jornal,PROPMARK,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3550308
id4661,Jornal,A CIDADE DE SÃO PAULO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3550308
id4876,Online,AGÊNCIA MURAL DE JORNALISMO DAS PERIFERIAS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4882,Online,ANBA - AGÊNCIA DE NOTÍCIAS BRASIL-ÁRABE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4898,Online,BRASIL DE FATO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4908,Online,CENTRAL LESTE NOTÍCIAS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4911,Online,CONEXÃO PLANETA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4916,Online,DESENROLA E NÃO ME ENROLA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4931,Online,DIRETO DA CIÊNCIA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4937,Online,ENVOLVERDE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4938,Online,ESPORTIVIDADE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4944,Online,FAUNA NEWS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4994,Jornal,JORNAL DOS CONCURSOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4997,Jornal,JORNAL ESPAÇO DO POVO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4999,Online,JORNAL GGN,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5021,Online,JORNALISTAS QUE CORREM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5032,Online,MIGRAMUNDO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5035,Online,NBS PLUS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5036,Online,NEXO JORNAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5070,Online,PERIFERIA EM MOVIMENTO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5078,Online,PORTAL DIÁRIOZONANORTE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5085,Online,PORTAL SETOR3,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5089,Online,PORVIR,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5109,Online,REPÓRTER BRASIL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5115,Online,REVISTA OPERA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5131,Online,TRAMP,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5151,Online,A VIDA NO CENTRO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id5771,Jornal,JORNAL DO SINESP,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,GPI/PROJOR,3550308
id5774,Jornal,PORTAL E REVISTA EASYCOOP,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,GPI/PROJOR,3550308
id5818,Jornal,DCI – DIÁRIO COMÉRCIO INDÚSTRIA & SERVIÇOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,ANJ,3550308
id5820,Jornal,FOLHA DE S.PAULO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,ANJ,3550308
id5829,Jornal,GAZETA S.PAULO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,ANJ,3550308
id5835,Jornal,O ESTADO DE S.PAULO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,ANJ,3550308
id5836,Jornal,O REGIONAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,ANJ,3550308
id5838,Jornal,VALOR ECONÔMICO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,ANJ,3550308
id4995,Jornal,JORNAL E REVISTA NOSSO BAIRRO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3550308
id4662,Jornal,A TRIBUNA DE SAO PEDRO,SÃO PEDRO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,"Nome_Município
SÃO PEDRO    2412708
SÃO PEDRO    3550407
Name: Código Município Completo, dtype: int64"
id4663,Jornal,FOLHA DE SAO PEDRO,SÃO PEDRO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,"Nome_Município
SÃO PEDRO    2412708
SÃO PEDRO    3550407
Name: Código Município Completo, dtype: int64"
id5612,Jornal,TRIBUNA DE SÃO PEDRO,SÃO PEDRO,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,"Nome_Município
SÃO PEDRO    2412708
SÃO PEDRO    3550407
Name: Código Município Completo, dtype: int64"
id2216,Jornal,FREE NEWS,SÃO PEDRO DA ALDEIA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305208
id2217,Jornal,O MENSAGEIRO DOS LAGOS,SÃO PEDRO DA ALDEIA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305208
id2705,Jornal,GAZETA REGIONAL,SÃO PEDRO DO SUL,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4319406
id2706,Jornal,CIDADAO,SÃO PEDRO DO SUL,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4319406
id2707,Jornal,REGIONAL AGUAS DA SERRA,SÃO PEDRO DO SUL,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4319406
id5323,Jornal,CIDADÃO,SÃO PEDRO DO SUL,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4319406
id4664,Jornal,JORNAL DA ECONOMIA,SÃO ROQUE,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3550605
id5613,Jornal,JORNAL ECONOMIA,SÃO ROQUE,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3550605
id4665,Jornal,IMPRENSA LIVRE,SÃO SEBASTIÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,"Nome_Município
SÃO SEBASTIÃO    2708808
SÃO SEBASTIÃO    3550704
Name: Código Município Completo, dtype: int64"
id4666,Jornal,EXPRESSAO CAIÇARA,SÃO SEBASTIÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,"Nome_Município
SÃO SEBASTIÃO    2708808
SÃO SEBASTIÃO    3550704
Name: Código Município Completo, dtype: int64"
id5324,Jornal,PANORAMA CAIENSE,SÃO SEBASTIÃO DO CAÍ,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4319505
id5325,Jornal,FATO NOVO,SÃO SEBASTIÃO DO CAÍ,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4319505
id1109,Jornal,JORNAL DO SUDOESTE,SÃO SEBASTIÃO DO PARAÍSO,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3164704
id2709,Jornal,A PALAVRA (EX - O GUIA),SÃO SEPÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4319604
id5326,Jornal,O GUIA,SÃO SEPÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4319604
id5327,Jornal,A FONTE,SÃO SEPÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4319604
id5328,Jornal,A PALAVRA,SÃO SEPÉ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4319604
id679,Jornal,O CANAL REGIONAL,SÃO SIMÃO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,"Nome_Município
SÃO SIMÃO    3550902
SÃO SIMÃO    5220405
Name: Código Município Completo, dtype: int64"
id680,Jornal,SAIBA MAIS,SÃO SIMÃO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,"Nome_Município
SÃO SIMÃO    3550902
SÃO SIMÃO    5220405
Name: Código Município Completo, dtype: int64"
id5329,Jornal,FOLHA DE SÃO VICENTE,SÃO VICENTE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,"Nome_Município
SÃO VICENTE    2413003
SÃO VICENTE    3551009
Name: Código Município Completo, dtype: int64"
id4667,Jornal,JORNAL VICENTINO,SÃO VICENTE,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,"Nome_Município
SÃO VICENTE    2413003
SÃO VICENTE    3551009
Name: Código Município Completo, dtype: int64"
id4668,Jornal,CONTINENTAL NEWS,SÃO VICENTE,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,"Nome_Município
SÃO VICENTE    2413003
SÃO VICENTE    3551009
Name: Código Município Completo, dtype: int64"
id5614,Jornal,O VICENTINO,SÃO VICENTE,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,"Nome_Município
SÃO VICENTE    2413003
SÃO VICENTE    3551009
Name: Código Município Completo, dtype: int64"
id1380,Jornal,DIARIO REGIONAL MT (EX DIARIO DE SAPEZAL),SAPEZAL,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107875
id2712,Jornal,REPERCUSSÃO,SAPIRANGA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4319901
id2713,Jornal,A OPINIAO,SAPIRANGA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4319901
id2714,Jornal,JORNAL JS,SAPIRANGA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4319901
id5016,Jornal,JORNAL REPERCUSSÃO,SAPIRANGA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Atlas da Notícia,4319901
id5330,Jornal,JORNAL DE SAPIRANGA,SAPIRANGA,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4319901
id2218,Jornal,JAMAPARA EM FOCO,SAPUCAIA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,"Nome_Município
SAPUCAIA    1507755
SAPUCAIA    3305406
Name: Código Município Completo, dtype: int64"
id2219,Jornal,FOLHA POPULAR,SAPUCAIA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,"Nome_Município
SAPUCAIA    1507755
SAPUCAIA    3305406
Name: Código Município Completo, dtype: int64"
id2715,Jornal,CORREIO SAPUCAIENSE,SAPUCAIA DO SUL,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4320008
id2716,Jornal,LIDER DO VALE,SAPUCAIA DO SUL,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4320008
id2717,Jornal,DESTAQUE,SAPUCAIA DO SUL,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,4320008
id2220,Jornal,IMPRENSA LIVRE,SAQUAREMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305505
id2221,Jornal,POIESIS,SAQUAREMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305505
id2222,Jornal,O SAQUÁ,SAQUAREMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305505
id2223,Jornal,LITORAL DE SAQUAREMA,SAQUAREMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305505
id2718,Jornal,A REGIAO,SARANDI,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,"Nome_Município
SARANDI    4126256
SARANDI    4320107
Name: Código Município Completo, dtype: int64"
id5331,Jornal,A REGIÃO,SARANDI,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,"Nome_Município
SARANDI    4126256
SARANDI    4320107
Name: Código Município Completo, dtype: int64"
id5522,Jornal,FOLHA MARIALVENSE,SARANDI,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr,"Nome_Município
SARANDI    4126256
SARANDI    4320107
Name: Código Município Completo, dtype: int64"
id5498,Jornal,A FONTE,SAUDADES,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4217303
id3162,Jornal,SCHROEDER,SCHROEDER,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217402
id2869,Online,GAZETA OESTE,SEARA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217501
id2870,Online,FOLHA SETE,SEARA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217501
id3163,Jornal,FOLHA SETE,SEARA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217501
id3164,Jornal,GAZETA OESTE,SEARA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217501
id5499,Jornal,FOLHASETE,SEARA,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4217501
id554,Online,DIÁRIO DO ESTADO,SENADOR CANEDO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5220454
id681,Jornal,GAZETA DO ENTORNO,SENADOR CANEDO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5220454
id682,Jornal,PRIMEIRA EDIÇAO,SENADOR CANEDO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5220454
id683,Jornal,O ESTADO,SENADOR CANEDO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5220454
id684,Jornal,CORREIO METROPOLITANO,SENADOR CANEDO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5220454
id685,Jornal,IMPACTO,SENADOR CANEDO,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5220454
id5332,Jornal,O SERAFINENSE,SERAFINA CORRÊA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4320404
id2224,Jornal,O TRIBUNO DO POVO,SEROPÉDICA,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305554
id2225,Jornal,FOCO POPULAR,SEROPÉDICA,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305554
id423,Online,PORTAL CORREIO CAPIXABA,SERRA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3205002
id486,Jornal,TEMPO NOVO,SERRA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3205002
id487,Jornal,ACONTECE,SERRA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3205002
id5615,Jornal,O SERRANO,SERRA NEGRA,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP,3551603
id1490,Jornal,JORNAL DO SERTAO,SERRA TALHADA,n/d,PE,Pernambuco,Nordeste,Brasil,Secom/PR,2613909
id1788,Jornal,JORNAL DA CIDADE,SERTANÓPOLIS,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4126504
id1110,Jornal,JORNAL NOTICIA DE SETE LAGOAS,SETE LAGOAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3167202
id1111,Jornal,DOMINGO EM CASA,SETE LAGOAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3167202
id1112,Jornal,HOJE CIDADE,SETE LAGOAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3167202
id1113,Jornal,TRIBUNA,SETE LAGOAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3167202
id1114,Jornal,GERAIS JORNAL,SETE LAGOAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3167202
id1116,Jornal,COOPERANDO,SETE LAGOAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3167202
id1117,Jornal,SETE DIAS,SETE LAGOAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3167202
id5652,Jornal,JORNAL DIÁRIO BOCA DO POVO,SETE LAGOAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Central de Diários,3167202
id799,Online,SETE LAGOAS,SETE LAGOAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3167202
id4670,Jornal,NOSSA TERRA,SEVERÍNIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3551900
id1273,Jornal,PLANTAO MS,SIDROLÂNDIA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR,5007901
id2226,Jornal,CORREIO DA BR,SILVA JARDIM,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,3305604
id686,Jornal,JORNAL A VOZ,SILVÂNIA,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR,5220603
id1118,Jornal,GAZETA DE SIMONESIA,SIMONÉSIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3167608
id5333,Jornal,TRIBUNA POPULAR,SINIMBU,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4320677
id1312,Online,BOM DIA MT,SINOP,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107909
id1313,Online,SO NOTICIAS,SINOP,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107909
id1381,Jornal,CAPITAL,SINOP,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107909
id1382,Jornal,DIARIO REGIONAL,SINOP,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107909
id1383,Jornal,O CELEIRO DO NORTE,SINOP,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107909
id1789,Jornal,O CORREIO DO NORTE,SIQUEIRA CAMPOS,n/d,PR,Paraná,Sul,Brasil,Secom/PR,4126603
id5334,Jornal,GAZETA DA SERRA,SOBRADINHO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,"Nome_Município
SOBRADINHO    2930774
SOBRADINHO    4320701
Name: Código Município Completo, dtype: int64"
id223,Jornal,CORREIO DA SEMANA,SOBRAL,n/d,CE,Ceará,Nordeste,Brasil,Secom/PR,2312908
id3939,Online,ECOVIAGEM,SOCORRO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552106
id4671,Jornal,O MUNICIPIO DE SOCORRO,SOCORRO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552106
id2452,Online,CLIC SOLEDADE,SOLEDADE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,"Nome_Município
SOLEDADE    2516102
SOLEDADE    4320800
Name: Código Município Completo, dtype: int64"
id5335,Jornal,FOLHA DE SOLEDADE,SOLEDADE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,"Nome_Município
SOLEDADE    2516102
SOLEDADE    4320800
Name: Código Município Completo, dtype: int64"
id5336,Jornal,INFORMATIVO REGIONAL,SOLEDADE,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,"Nome_Município
SOLEDADE    2516102
SOLEDADE    4320800
Name: Código Município Completo, dtype: int64"
id2871,Online,CORREIO DO SUL,SOMBRIO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217709
id2872,Online,JORNAL AMORIM,SOMBRIO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217709
id3165,Jornal,CORREIO DO SUL,SOMBRIO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217709
id3166,Jornal,AMORIM,SOMBRIO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217709
id5500,Jornal,JORNAL AMORIM,SOMBRIO,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc,4217709
id488,Jornal,NORTE CAPIXABA,SOORETAMA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR,3205010
id3940,Online,CRUZEIRO DO SUL,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552205
id3941,Online,BOM DIA SOROCABA,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552205
id3942,Online,HORSE BRASIL CHANNEL,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552205
id4672,Jornal,DIARIO DE SOROCABA,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552205
id4673,Jornal,DIARIO DO INTERIOR,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552205
id4674,Jornal,IPANEMA,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552205
id4675,Jornal,CRUZEIRO DO SUL,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552205
id4676,Jornal,BOM DIA SOROCABA / ITÚ,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552205
id4677,Jornal,J.B.A SOROCABA,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552205
id5760,Jornal,DIÁRIO DE SOROCABA,SOROCABA,n/d,SP,São Paulo,Sudeste,Brasil,GPI/PROJOR,3552205
id1384,Jornal,TERRA,SORRISO,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107925
id1385,Jornal,CORREIO DO DIA,SORRISO,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107925
id1386,Jornal,FOLHA DO CERRADO,SORRISO,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107925
id4678,Jornal,TRIBUNA LIBERAL,SUMARÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552403
id3943,Online,DIARIO DO ALTO TIETE,SUZANO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552502
id3944,Online,PORTAL ALTO TIETÊ,SUZANO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552502
id3945,Online,DIARIO DE SUZANO,SUZANO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552502
id4679,Jornal,OI DIÁRIO,SUZANO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552502
id4680,Jornal,DIARIO DE SUZANO,SUZANO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552502
id4681,Jornal,GAZETA DO POPULAR,SUZANO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552502
id3946,Online,O TABOANENSE,TABOÃO DA SERRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552809
id3947,Online,MUNDO DAS TRIBOS,TABOÃO DA SERRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552809
id3948,Online,JORNAL NA NET,TABOÃO DA SERRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552809
id4682,Jornal,UM NOVO JORNAL,TABOÃO DA SERRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552809
id4683,Jornal,OS MUNICIPIOS,TABOÃO DA SERRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552809
id4684,Jornal,SP REPORTER,TABOÃO DA SERRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552809
id4685,Jornal,ATUAL,TABOÃO DA SERRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552809
id4686,Jornal,O CIDADÃO,TABOÃO DA SERRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,3552809
id1403,Online,PORTAL TAILÂNDIA,TAILÂNDIA,n/d,PA,Pará,Norte,Brasil,Secom/PR,1507953
id2873,Online,JORNAL VALE OESTE,TAIÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217808
id2874,Online,O BARRIGA VERDE,TAIÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217808
id3167,Jornal,JORNAL VALE OESTE,TAIÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217808
id3168,Jornal,O BARRIGA VERDE,TAIÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR,4217808
id5005,Jornal,JORNAL O BARRIGA VERDE,TAIÓ,n/d,SC,Santa Catarina,Sul,Brasil,Atlas da Notícia,4217808
id1119,Jornal,FOLHA REGIONAL,TAIOBEIRAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168002
id1120,Jornal,TAIOBEIRAS INFORMA,TAIOBEIRAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR,3168002
id4687,Jornal,FOLHA DE TAMBAU,TAMBAÚ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,3553302
id4895,Online,BLOG RENAN CONTRERA,TANABI,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia,3553401
id1314,Online,O JORNAL,TANGARÁ DA SERRA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107958
id1387,Jornal,O JORNAL (EX TGA),TANGARÁ DA SERRA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107958
id1388,Jornal,JORNAL TANGARÁ,TANGARÁ DA SERRA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107958
id1389,Jornal,DIARIO DA SERRA,TANGARÁ DA SERRA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107958
id1390,Jornal,TRIBUNA DE TANGARA,TANGARÁ DA SERRA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR,5107958
id2721,Jornal,ANOTA (TAPEJARA),TAPEJARA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,"Nome_Município
TAPEJARA    4126801
TAPEJARA    4320909
Name: Código Município Completo, dtype: int64"
id2722,Jornal,JORNAL NOVO TEMPO,TAPEJARA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR,"Nome_Município
TAPEJARA    4126801
TAPEJARA    4320909
Name: Código Município Completo, dtype: int64"
id5338,Jornal,NOVO TEMPO,TAPEJARA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,"Nome_Município
TAPEJARA    4126801
TAPEJARA    4320909
Name: Código Município Completo, dtype: int64"
id5339,Jornal,INTEGRAÇÃO DAS CIDADES,TAPERA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs,4321006
